sweep_id,timestamp_utc,status,failure_reason,prompt_id,prompt_idx,context_bucket,prompt_len_tokens,mode,spec_k,sparsity_budget,quant_bits_requested,quant_bits_effective,recent_window,heavy_hitter_budget,sparse_refresh_interval,sparse_scoring,draft_cache_mode_resolved,quant_notes,trial_index,warmup,latency_e2e_s,acceptance_rate,tokens_per_sec,logical_draft_kv_bytes,logical_verifier_kv_bytes,gpu_torch_name,modal_resource_tag,model_name,max_new_tokens,verify_match,gpu_peak_memory_bytes_before_run,gpu_peak_memory_bytes_after_run,model_weights_gb,kv_cache_size_gb,effective_memory_bandwidth_gb_s,draft_latency_total_s,verify_latency_total_s
bench_smoke_modal_v1,2026-04-07T03:36:23.965192+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.2,4,-1,,,2,key_norm,n/a,,0,false,0.0485997300000065,,164.6099679977426,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.11977017155718,,
bench_smoke_modal_v1,2026-04-07T03:36:26.895884+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.2,4,-1,,,2,key_norm,n/a,,0,false,0.04911435200000369,,162.88517865408056,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,40.718938692296085,,
bench_smoke_modal_v1,2026-04-07T03:36:30.045502+00:00,ok,,mt-001,0,short,23,autoregressive,5,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04931626700005154,,162.21827982218605,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,40.552223630347164,,
bench_smoke_modal_v1,2026-04-07T03:36:32.853552+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04851709399997617,,164.89033741394178,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.189806792652945,,
bench_smoke_modal_v1,2026-04-07T03:36:36.309541+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04852718599994432,,164.8560458463258,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.21162698373433,,
bench_smoke_modal_v1,2026-04-07T03:36:39.794943+00:00,ok,,mt-001,0,short,23,autoregressive,5,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.04894196500004,,163.45890484767952,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,40.86236194232016,,
bench_smoke_modal_v1,2026-04-07T03:36:42.567597+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.0491720790000727,,162.69395483538884,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,40.641147753729214,,
bench_smoke_modal_v1,2026-04-07T03:36:45.840660+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.04821602600003416,,165.91993707640552,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.4775844031315,,
bench_smoke_modal_v1,2026-04-07T03:36:48.554629+00:00,ok,,mt-001,0,short,23,autoregressive,5,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.04815902999996524,,166.11630259176263,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.52667294173997,,
bench_smoke_modal_v1,2026-04-07T03:36:51.448232+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.048055326000053356,,166.47478366895518,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.58560339384194,,
bench_smoke_modal_v1,2026-04-07T03:36:54.215467+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.048198904999992465,,165.97887441636382,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.4923178856514,,
bench_smoke_modal_v1,2026-04-07T03:36:57.077436+00:00,ok,,mt-001,0,short,23,autoregressive,5,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.04808928699992521,,166.3572179810535,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.5868983044625,,
bench_smoke_modal_v1,2026-04-07T03:36:59.992845+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.04809189900009869,,166.34818267383417,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.553978311313905,,
bench_smoke_modal_v1,2026-04-07T03:37:03.858297+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.047760786000083044,,167.50143098537134,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.87293500564507,,
bench_smoke_modal_v1,2026-04-07T03:37:06.098494+00:00,ok,,mt-001,0,short,23,autoregressive,5,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.04829885200001627,,165.6354068207937,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.40645595467417,,
bench_smoke_modal_v1,2026-04-07T03:37:08.619819+00:00,ok,,mt-002,1,short,18,autoregressive,5,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.04817514299998038,,166.0607421550001,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.48217532018148,,
bench_smoke_modal_v1,2026-04-07T03:37:11.043493+00:00,ok,,mt-003,2,short,23,autoregressive,5,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.047498098000176014,,168.4277968345249,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,42.104513068977816,,
bench_smoke_modal_v1,2026-04-07T03:37:13.490211+00:00,ok,,mt-001,0,short,23,autoregressive,5,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.04860846099995797,,164.58040093075397,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.142719741769426,,
bench_smoke_modal_v1,2026-04-07T03:37:16.284347+00:00,ok,,mt-002,1,short,18,autoregressive,5,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.04870355600002085,,164.25905328137796,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.032111248697,,
bench_smoke_modal_v1,2026-04-07T03:37:18.504252+00:00,ok,,mt-003,2,short,23,autoregressive,5,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.048486003999869354,,164.9960677316604,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.24663042979142,,
bench_smoke_modal_v1,2026-04-07T03:37:20.881825+00:00,ok,,mt-001,0,short,23,autoregressive,5,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.048026665999998386,,166.57412779809178,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.641122621338475,,
bench_smoke_modal_v1,2026-04-07T03:37:23.798359+00:00,ok,,mt-002,1,short,18,autoregressive,5,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.048110558999951536,,166.28366342631892,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.537861324829194,,
bench_smoke_modal_v1,2026-04-07T03:37:27.661324+00:00,ok,,mt-003,2,short,23,autoregressive,5,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.04833209299988539,,165.52148900356892,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.377978148075286,,
bench_smoke_modal_v1,2026-04-07T03:37:29.966188+00:00,ok,,mt-001,0,short,23,autoregressive,5,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.04832536000003529,,165.54455052159275,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.383743194019445,,
bench_smoke_modal_v1,2026-04-07T03:37:32.605331+00:00,ok,,mt-002,1,short,18,autoregressive,5,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.04778147899992291,,167.42889017757082,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.82394035988765,,
bench_smoke_modal_v1,2026-04-07T03:37:36.477025+00:00,ok,,mt-003,2,short,23,autoregressive,5,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.04830211000006557,,165.62423463465964,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.40366306973516,,
bench_smoke_modal_v1,2026-04-07T03:37:38.919803+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.1,4,-1,,,2,key_norm,n/a,,0,false,0.04756677399996079,,168.18462399839424,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,42.04372337719705,,
bench_smoke_modal_v1,2026-04-07T03:37:41.632248+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.1,4,-1,,,2,key_norm,n/a,,0,false,0.047810628000036104,,167.32681277463996,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.798441300509396,,
bench_smoke_modal_v1,2026-04-07T03:37:43.932278+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.1,4,-1,,,2,key_norm,n/a,,0,false,0.047771888000056606,,167.46250430777448,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.86320389928132,,
bench_smoke_modal_v1,2026-04-07T03:37:46.479885+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.1,8,-1,,,2,key_norm,n/a,,0,false,0.04839586799994322,,165.3033684613196,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.32345116740847,,
bench_smoke_modal_v1,2026-04-07T03:37:48.907630+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.1,8,-1,,,2,key_norm,n/a,,0,false,0.04921574100006865,,162.54962004917982,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,40.6050927486231,,
bench_smoke_modal_v1,2026-04-07T03:37:51.108354+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.1,8,-1,,,2,key_norm,n/a,,0,false,0.0484152169999561,,165.23730545310278,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.306936370889616,,
bench_smoke_modal_v1,2026-04-07T03:37:53.342592+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.1,16,-1,,,2,key_norm,n/a,,0,false,0.04823980800000527,,165.83813932259278,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.45713614780104,,
bench_smoke_modal_v1,2026-04-07T03:37:56.706111+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.1,16,-1,,,2,key_norm,n/a,,0,false,0.04810867900005178,,166.29016149022488,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.53948454909454,,
bench_smoke_modal_v1,2026-04-07T03:37:59.238437+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.1,16,-1,,,2,key_norm,n/a,,0,false,0.048066765999976724,,166.4351622907993,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.60638325451245,,
bench_smoke_modal_v1,2026-04-07T03:38:02.465866+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.2,4,-1,,,2,key_norm,n/a,,0,false,0.04828244800006587,,165.69168158145348,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.42052383088098,,
bench_smoke_modal_v1,2026-04-07T03:38:04.872480+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.2,4,-1,,,2,key_norm,n/a,,0,false,0.048019514999964485,,166.59893378777184,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.61661624448889,,
bench_smoke_modal_v1,2026-04-07T03:38:07.028435+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.2,4,-1,,,2,key_norm,n/a,,0,false,0.047617117000015696,,168.00681150010328,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.99927282450428,,
bench_smoke_modal_v1,2026-04-07T03:38:10.373301+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04821731700002374,,165.91549463434603,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.47647385687211,,
bench_smoke_modal_v1,2026-04-07T03:38:12.614914+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04839962900007322,,165.29052319776866,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.289773688078824,,
bench_smoke_modal_v1,2026-04-07T03:38:16.008132+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.2,8,-1,,,2,key_norm,n/a,,0,false,0.04792317900017906,,166.9338338337302,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.73104392745998,,
bench_smoke_modal_v1,2026-04-07T03:38:18.792205+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.04773553800004038,,167.5900248572297,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.89508219218789,,
bench_smoke_modal_v1,2026-04-07T03:38:20.989749+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.04820451800003411,,165.95954760909214,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.45689679956111,,
bench_smoke_modal_v1,2026-04-07T03:38:23.334581+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.2,16,-1,,,2,key_norm,n/a,,0,false,0.047787289999973837,,167.40853059473304,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.84971125169674,,
bench_smoke_modal_v1,2026-04-07T03:38:25.721812+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.047809979999954066,,167.32908066490901,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.82984991840451,,
bench_smoke_modal_v1,2026-04-07T03:38:28.528539+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.048215257000038036,,165.92258338462634,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.447663091341056,,
bench_smoke_modal_v1,2026-04-07T03:38:31.387857+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.4,4,-1,,,2,key_norm,n/a,,0,false,0.04862184200010233,,164.53510749311312,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.1313970374835,,
bench_smoke_modal_v1,2026-04-07T03:38:33.766820+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.04874314000005597,,164.12565952851648,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.029040968589705,,
bench_smoke_modal_v1,2026-04-07T03:38:36.271491+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.04856724899997289,,164.72005651389614,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.14727041675997,,
bench_smoke_modal_v1,2026-04-07T03:38:39.536063+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.4,8,-1,,,2,key_norm,n/a,,0,false,0.04802984200006222,,166.56311299107827,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.63836907890327,,
bench_smoke_modal_v1,2026-04-07T03:38:42.449491+00:00,ok,,mt-001,0,short,23,autoregressive,7,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.04759346700006972,,168.09029693063295,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,42.02014297460343,,
bench_smoke_modal_v1,2026-04-07T03:38:45.422412+00:00,ok,,mt-002,1,short,18,autoregressive,7,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.0481209619999845,,166.24771549668057,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.528881488292846,,
bench_smoke_modal_v1,2026-04-07T03:38:48.026318+00:00,ok,,mt-003,2,short,23,autoregressive,7,0.4,16,-1,,,2,key_norm,n/a,,0,false,0.047785629000031804,,167.4143496153347,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.851165922680835,,
bench_smoke_modal_v1,2026-04-07T03:38:51.529725+00:00,ok,,mt-001,0,short,23,autoregressive,7,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.047728703999950994,,167.6140211141751,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.90108090934238,,
bench_smoke_modal_v1,2026-04-07T03:38:54.724961+00:00,ok,,mt-002,1,short,18,autoregressive,7,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.048251918000119076,,165.79651818152095,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.416171850310036,,
bench_smoke_modal_v1,2026-04-07T03:38:56.923841+00:00,ok,,mt-003,2,short,23,autoregressive,7,1.0,4,-1,,,2,key_norm,n/a,,0,false,0.047667722000028334,,167.82845213361034,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.954685562670925,,
bench_smoke_modal_v1,2026-04-07T03:38:59.530217+00:00,ok,,mt-001,0,short,23,autoregressive,7,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.048614530000008926,,164.55985484172183,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.13758351669003,,
bench_smoke_modal_v1,2026-04-07T03:39:02.763843+00:00,ok,,mt-002,1,short,18,autoregressive,7,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.04793665899995858,,166.8868913039374,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.688548382183384,,
bench_smoke_modal_v1,2026-04-07T03:39:06.014275+00:00,ok,,mt-003,2,short,23,autoregressive,7,1.0,8,-1,,,2,key_norm,n/a,,0,false,0.048231156999975155,,165.8678849442513,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.46457212297499,,
bench_smoke_modal_v1,2026-04-07T03:39:08.439668+00:00,ok,,mt-001,0,short,23,autoregressive,7,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.047494792000009056,,168.43952069520537,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,42.10744386457401,,
bench_smoke_modal_v1,2026-04-07T03:39:10.810575+00:00,ok,,mt-002,1,short,18,autoregressive,7,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.04866509500010352,,164.38887050324226,921600,921600,NVIDIA A10G,A10G,gpt2,8,False,272092160,275994112,0.248879616,0.0009216,41.06453974857645,,
bench_smoke_modal_v1,2026-04-07T03:39:13.436975+00:00,ok,,mt-003,2,short,23,autoregressive,7,1.0,16,-1,,,2,key_norm,n/a,,0,false,0.048057523999943896,,166.46716963631624,1105920,1105920,NVIDIA A10G,A10G,gpt2,8,False,272092160,276681216,0.248879616,0.00110592,41.61438462793745,,
bench_smoke_modal_v1,2026-04-07T03:39:15.874775+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.1,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.13184336999995594,1.0,60.678060641219,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,272092160,281120768,0.248879616,0.001142784,15.170874348863112,0.047649918000047364,0.06994432600009759
bench_smoke_modal_v1,2026-04-07T03:39:18.371684+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.1,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.1121741310000175,1.0,71.31769088542127,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,17.81787496084715,0.048405516999935116,0.050438889000020026
bench_smoke_modal_v1,2026-04-07T03:39:20.953226+00:00,ok,,mt-003,2,short,23,speculative_fp16,1,0.1,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.1104526299999975,1.0,72.42923957537435,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274009088,283037696,0.248879616,0.001142784,18.108932308810076,0.047345639000070605,0.05029350899991414
bench_smoke_modal_v1,2026-04-07T03:39:23.907601+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.1,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11063176300001487,1.0,72.31196342770859,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274377728,283406336,0.248879616,0.001142784,18.079610644907927,0.047310465999998996,0.04976123600005167
bench_smoke_modal_v1,2026-04-07T03:39:26.225238+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.1,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.12241204399998651,1.0,65.35304646984639,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,16.3276796521772,0.049502809000046,0.056247442000028514
bench_smoke_modal_v1,2026-04-07T03:39:29.478690+00:00,ok,,mt-003,2,short,23,speculative_fp16,1,0.1,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11066600500004142,1.0,72.28958883983393,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274009088,283037696,0.248879616,0.001142784,18.07401649674849,0.04708373499994423,0.04984532100007755
bench_smoke_modal_v1,2026-04-07T03:39:32.500071+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.1,16,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11241771499999231,1.0,71.16316142878858,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274377728,283406336,0.248879616,0.001142784,17.79238441201315,0.04750025999993568,0.0512797220000607
bench_smoke_modal_v1,2026-04-07T03:39:35.031805+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.1,16,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11181626799998412,1.0,71.54593998791961,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,17.87490027837706,0.04746580899990249,0.050975893000043015
bench_smoke_modal_v1,2026-04-07T03:39:37.894154+00:00,ok,,mt-003,2,short,23,speculative_fp16,1,0.1,16,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11097647200000438,1.0,72.08735199294932,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274009088,283037696,0.248879616,0.001142784,18.02345275492197,0.04724598499996091,0.050357789999907254
bench_smoke_modal_v1,2026-04-07T03:39:41.307604+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.2,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11043830099998786,1.0,72.43863702684887,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274377728,283406336,0.248879616,0.001142784,18.111281882181615,0.04709824600001866,0.049799645999996756
bench_smoke_modal_v1,2026-04-07T03:39:44.167083+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.2,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11005831300002455,1.0,72.68873910504348,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,18.16041501562498,0.04704287999999224,0.04946005300007528
bench_smoke_modal_v1,2026-04-07T03:39:47.807258+00:00,ok,,mt-003,2,short,23,speculative_fp16,1,0.2,4,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11006307700000661,1.0,72.68559282600758,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274009088,283037696,0.248879616,0.001142784,18.173026363781194,0.04702378000001772,0.049403243000085695
bench_smoke_modal_v1,2026-04-07T03:39:50.322307+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.2,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11005851499999153,1.0,72.68860569307714,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274377728,283406336,0.248879616,0.001142784,18.17377964803681,0.04696756700008109,0.04949202700004207
bench_smoke_modal_v1,2026-04-07T03:39:53.815849+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.2,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.10877801399999498,1.0,73.54427338598376,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,18.374160057749283,0.04669345900015287,0.04939431399998284
bench_smoke_modal_v1,2026-04-07T03:39:56.069920+00:00,ok,,mt-003,2,short,23,speculative_fp16,1,0.2,8,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.11040058500003624,1.0,72.46338413874685,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274009088,283037696,0.248879616,0.001142784,18.11746921449142,0.046916233000047214,0.05003012100007709
bench_smoke_modal_v1,2026-04-07T03:39:58.886903+00:00,ok,,mt-001,0,short,23,speculative_fp16,1,0.2,16,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.1102893699999754,1.0,72.53645568926348,1142784,1142784,NVIDIA A10G,A10G,gpt2,8,False,274377728,283406336,0.248879616,0.001142784,18.135738738923305,0.04708585400004495,0.049643198000126176
bench_smoke_modal_v1,2026-04-07T03:40:01.711283+00:00,ok,,mt-002,1,short,18,speculative_fp16,1,0.2,16,16,,,2,key_norm,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.1106565339999861,1.0,72.29577604519048,958464,958464,NVIDIA A10G,A10G,gpt2,8,False,274377728,281981952,0.248879616,0.000958464,18.06223787924038,0.04727883600003224,0.05008029799995484
